title,company,location,department,contract_type,remote,sector,publication_date,experience_years,education_level,salaire_min,salaire_max,annual,tools,concepts,job_url,avg_salary,categories
Data Engineer,Groupe Mentor,Dommartemont,54,CDI,Hybrid,Real Estate,2024-11-29,3.0,5.0,,,,"['Python', 'Java', 'Scala', 'MySQL', 'PostgreSQL', 'MongoDB', 'Cassandra', 'Parquet', 'NiFi', 'Talend', 'Informatica', 'Hadoop', 'Spark', 'Kafka', 'AWS', 'GCP', 'Azure']",,https://www.hellowork.com/fr-fr/emplois/58907359.html,,['Data Engineer']
Senior Consultant Organization Design,Deloitte,Paris,75,CDI,Hybrid,,2024-12-16,3.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58342152.html,,['Other']
Data Quality Analyst,Klesia,Montreuil,93,CDI,Hybrid,,2024-11-30,2.0,5.0,,,,"['Cloud Azure', 'Databricks', 'Power BI', 'Qlik', 'SAS', 'Alteryx']","['Data Quality', 'Data Governance', 'Data Management', 'Data Analytics', 'Data Visualization']",https://www.hellowork.com/fr-fr/emplois/52702498.html,,['Data Governance & Quality']
Data Engineer Cloud - Energie & Telecom,Sopra Steria,Mérignac,33,CDI,Hybrid,Technology,2024-12-08,7.0,5.0,,,,"['Google Cloud Platform', 'CloudStorage', 'CloudComposer', 'Airflow', 'Terraform', 'GitLab']",,https://www.hellowork.com/fr-fr/emplois/58018587.html,,['Data Engineer']
Data Engineer Confirmé,Evoteo Consulting,Lyon,69,CDI,Hybrid,,2024-11-27,4.0,5.0,38000.0,51000.0,True,"['Python', 'JavaScript', 'Databricks', 'AWS', 'GitHub', 'Jenkins', 'Terraform', 'Cassandra', 'PostgreSQL', 'Grafana', 'Splunk', 'InfluxDB']","['Data Engineering', 'Big Data', 'Agile', 'Python', 'API']",https://www.hellowork.com/fr-fr/emplois/58843054.html,44500.0,['Data Engineer']
Customer Success Manager Gfs - Paris,BPCE IT,Paris,75,CDI,Hybrid,,2024-12-02,,3.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/56559476.html,,['Other']
Airline Solutions R&D Data Officer - Senior Lead Functional Architect,Amadeus,Nice,06,CDI,Hybrid,Technology,2024-12-13,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59484038.html,,['Other']
Software Engineer Mdm,AXA en France,Wasquehal,59,CDI,Hybrid,,2024-11-30,,5.0,,,,"['Informatica', 'IDQ', 'Azure DEVOPS', 'Atlassian JIRA', 'Atlassian Confluence']","['MDM', 'Agile', 'DevOps', 'EDA', 'Java']",https://www.hellowork.com/fr-fr/emplois/55213163.html,,['Other']
Lead Dev Java,Apside,Orléans,45,CDI,Hybrid,Technology,2024-11-25,7.0,5.0,,,,"['Java', 'JavaScript', 'SQL', 'Python', 'Kubernetes']","['CI/CD', 'DEVOPS', 'Cloud', 'Machine learning', 'BigData']",https://www.hellowork.com/fr-fr/emplois/44148691.html,,['Other']
Jewelry Demand And Assortment Planning Manager,Chanel,Paris,75,CDI,Onsite,Manufacturing,2024-12-10,7.0,5.0,,,,['Anaplan'],"['Demand Planning', 'Assortment Planning', 'Machine Learning']",https://www.hellowork.com/fr-fr/emplois/58121618.html,,['Other']
Ingénieur Data Senior Talend,Orange Business,Lyon,69,CDI,Hybrid,Technology,2024-11-30,7.0,5.0,,,,"['TALEND Enterprise', 'SQL', 'NoSQL', 'Java', 'Python']","['DEVOPS', 'AGILE']",https://www.hellowork.com/fr-fr/emplois/48279568.html,,['Data Engineer']
Développeur Full Stack DevOps,Adequation,Nice,06,CDI,Hybrid,,2024-11-22,2.0,5.0,33000.0,38000.0,True,"['Vue.js', 'Node.js', 'Python', 'PostgreSQL', 'Kubernetes']","['CI/CD', 'MLOps', 'Cloud', 'AI']",https://www.hellowork.com/fr-fr/emplois/58671195.html,35500.0,['Other']
Data Engineer Pyspark - Data Factory - Services Financiers - Ile de France,Sopra Steria,Paris,75,CDI,Hybrid,Technology,2024-11-23,7.0,5.0,,,,"['SQL', 'Scala', 'R', 'Python', 'Java', 'Spark', 'Pyspark', 'Hadoop', 'Kafka', 'RabbitMQ']","['Data Engineering', 'Cloud', 'Big Data', 'Data Governance', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/58704761.html,,['Data Engineer']
Product Analyst,Front,Paris,75,CDI,Hybrid,Technology,2024-11-29,2.0,5.0,,,,['SQL'],"['data analysis', 'product strategy', 'A/B testing', 'customer engagement', 'quantitative analysis']",https://www.hellowork.com/fr-fr/emplois/58930873.html,,"['Data Analyst', 'Project Manager (Data)']"
Contrôleur de Gestion Siège et Supply Chain,Cigusto,Saran,45,CDI,Onsite,Commerce,2024-12-04,3.0,5.0,35000.0,47500.0,True,"['Business Intelligence', 'BO', 'Microstrat', 'Metabase', 'Excel']",,https://www.hellowork.com/fr-fr/emplois/59134563.html,41250.0,['Other']
Contrôleur de Gestion Industriel - Business Data Analyst,Robert Walters,Sainte-Luce-sur-Loire,44,CDI,Onsite,Industry,2024-12-17,5.0,4.0,45000.0,52000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/59615083.html,48500.0,['Data Analyst']
Senior Application Security Architect - EMEA Uk Sp Other,ADP,Nanterre,92,CDI,Hybrid,Technology,2024-12-05,8.0,5.0,,,,[],"['Application Security', 'Cloud Security', 'Threat Modeling', 'Risk Assessment', 'Security by Design']",https://www.hellowork.com/fr-fr/emplois/59189654.html,,['Other']
Data Ingenieur Services Financiers Strasbourg,Sopra Steria,Strasbourg,67,CDI,Hybrid,Technology,2024-12-06,1.0,5.0,,,,"['ETL', 'ELT', 'SQL', 'Python', 'R']","['Data Analysis', 'Data Engineering']",https://www.hellowork.com/fr-fr/emplois/57866972.html,,['Data Engineer']
Data Ingénieur,Studio Recrutement,Valence,26,CDI,Hybrid,,2024-12-16,7.0,5.0,45000.0,55000.0,True,"['Azure Data Factory', 'PostgreSQL']",,https://www.hellowork.com/fr-fr/emplois/59547297.html,50000.0,['Data Engineer']
Analyste Data Clients,Fnac Darty,Ivry-sur-Seine,94,CDI,Hybrid,Commerce,2024-11-22,5.0,5.0,,,,"['SQL', 'SAS', 'R', 'Python']",,https://www.hellowork.com/fr-fr/emplois/58678854.html,,['Data Analyst']
Senior Backend Software Engineer,Pigment,France,,CDI,Hybrid,Technology,2024-12-14,,5.0,70000.0,130000.0,True,"['C#', '.NET Core', 'Linux', 'React', 'TypeScript', 'PostgreSQL', 'Google Cloud Platform', 'Docker', 'Kubernetes', 'Terraform', 'RabbitMQ', 'Circle CI']",,https://www.hellowork.com/fr-fr/emplois/58273135.html,100000.0,['Other']
Mécanicien - Beynost,Kiloutou,Beynost,01,CDI,Onsite,,2024-12-20,7.0,2.0,22313.0,26400.0,True,[],,https://www.hellowork.com/fr-fr/emplois/58512278.html,24356.5,['Other']
Développeur Frontend Vue.Js - Plateforme Saas Btob - Culture et Sport,Octopus IT,Paris,75,CDI,Hybrid,Technology,2024-11-23,2.0,3.0,50000.0,70000.0,True,"['Vue.js', 'Python', 'RoR', 'PostegreSQL', 'Jquery']",,https://www.hellowork.com/fr-fr/emplois/57414144.html,60000.0,['Other']
Chef de Projet Développement Produits,Somfy,Arc-lès-Gray,70,CDI,Hybrid,Industry,2024-12-11,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59373603.html,,['Other']
Research - Ai Engineering,Idemia,Courbevoie,92,CDI,Hybrid,Technology,2024-12-21,1.0,,,,,"['Python', 'pytorch', 'C', 'panda']","['Computer Vision', 'Deep Learning', 'Machine Learning', 'Fraud Detection', 'Image Processing']",https://www.hellowork.com/fr-fr/emplois/59799753.html,,['Data Scientist']
Architecte Solutions du Si Décisionnel,Lasecurecrute.fr,Évreux,27,CDI,Hybrid,Health,2024-12-16,2.0,5.0,,,,"['SAS', 'R', 'Apache superset', 'Suadeo', 'dataiku', 'Python', 'Airfliw', 'Kafka', 'Spark', 'Trino']","['Big DATA', 'Data Science', 'Data Architecture', 'Cloud Solutions', 'AI']",https://www.hellowork.com/fr-fr/emplois/59536805.html,,"['Data Engineer', 'Data Analyst']"
Talent Sourceur Senior,Mondelez International,Clamart,92,CDI,Hybrid,Agro-food,2024-12-18,2.0,5.0,,,,"['LinkedIn recruteur', 'Applicant Tracking', 'Candidate Relationship Management', 'Artificial Intelligence']",,https://www.hellowork.com/fr-fr/emplois/57171759.html,,['Other']
Architecte IT,Kuribay,Lyon,69,CDI,Hybrid,Commerce,2024-11-26,7.0,5.0,,,,[],"['Business Intelligence', 'Data Management', 'Architecture', 'ESB', 'ETL']",https://www.hellowork.com/fr-fr/emplois/34291850.html,,['Other']
Controleur de Gestion - Data Analyst,Banque Palatine,Paris,75,CDI,Onsite,,2024-12-17,1.0,5.0,41000.0,55000.0,True,"['Excel', 'SQL', 'Power BI']","['Data Analysis', 'Reporting', 'Financial Management', 'Decision Support', 'Automation']",https://www.hellowork.com/fr-fr/emplois/58394146.html,48000.0,['Data Analyst']
Chef de Projet Informatique Business Intelligence,COMIT,Saint-Priest,69,CDI,Onsite,Technology,2024-12-11,5.0,5.0,55000.0,60000.0,True,"['Cognos BI', 'MS Power BI', 'Talend']",['Business Intelligence'],https://www.hellowork.com/fr-fr/emplois/59389248.html,57500.0,"['Data Analyst', 'Project Manager (Data)']"
Camo Engineer,CMA CGM,Apt,84,CDI,Hybrid,Transport,2024-12-02,3.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59058922.html,,['Other']
Consultant Senior - Conseil aux Institutions Financières,PwC,Neuilly-sur-Seine,92,CDI,Hybrid,,2024-12-16,3.0,5.0,,,,"['Anaplan', 'Tagetik', 'SAP', 'Oracle', 'Power BI', 'Tableau']","['Consolidation', 'FP&A', 'Fast close', 'E-Invoicing', 'IA for Finance']",https://www.hellowork.com/fr-fr/emplois/59516342.html,,['Other']
Senior Ai - Ml Engineer Professional Services,Talents Handicap,Courbevoie,92,CDI,Onsite,Technology,2024-12-03,7.0,5.0,,,,"['Python', 'Tensorflow', 'Keras', 'PyTorch', 'scikit-learn']","['Machine Learning', 'Deep Learning', 'Generative AI', 'Large Language Models', 'Prompt Engineering']",https://www.hellowork.com/fr-fr/emplois/59086623.html,,['Data Scientist']
Administrateur Bases de Données - DBA - Systèmes d'Informations,Altaide,Limoges,87,CDI,Hybrid,,2024-12-20,3.0,3.0,45000.0,45000.0,True,"['Microsoft SQL SERVER', 'SSRS', 'SSIS']","['Database Administration', 'Data Modeling']",https://www.hellowork.com/fr-fr/emplois/59781455.html,45000.0,"['Data Engineer', 'Data Governance & Quality']"
Chargé d'Études Statistiques - 1Er Emploi,École polytechnique,Palaiseau,91,CDD,Hybrid,Education,2024-11-30,,5.0,,,,"['Salesforce', 'Pack Microsoft Office', 'Excel']","['Data Analysis', 'Surveys', 'Reporting']",https://www.hellowork.com/fr-fr/emplois/58968912.html,,['Data Analyst']
Ops Tooling Manager Zendesk,Qonto,Paris,75,CDI,Hybrid,,2024-12-22,,5.0,,,,"['Zendesk', 'Diabolocom']",,https://www.hellowork.com/fr-fr/emplois/57106386.html,,['Other']
Ingénieur Data Scientist - IA - Structures Data,Astek,Paris,75,CDI,Hybrid,Technology,2024-11-22,,5.0,,,,"['Data Science', 'Informatique avancée', 'création de structures Data']",,https://www.hellowork.com/fr-fr/emplois/58662979.html,,['Data Scientist']
MLOps,Conserto,Niort,79,CDI,Hybrid,Technology,2024-12-13,7.0,5.0,45000.0,55000.0,True,"['Python', 'Jenkins', 'GitLab', 'Kubernetes', 'Docker', 'AWS', 'GCP', 'Azure', 'MLflow', 'Kubeflow']",['MLOps'],https://www.hellowork.com/fr-fr/emplois/59485718.html,50000.0,['Data Scientist']
Software Engineer Scale Team,Foodles,Clichy,92,CDI,Hybrid,Tourism,2024-12-02,3.0,5.0,,,,"['Odoo', 'Python', 'Django', 'Heroku', 'Postgres', 'Github', 'Circle CI', 'Codecov', 'Datadog', 'Sentry']",,https://www.hellowork.com/fr-fr/emplois/59067929.html,,['Other']
Jeune Docteur R&D,Talan,Paris,75,CDI,Hybrid,Technology,2024-12-12,1.0,5.0,,,,"['Python', 'R', 'C']","['Data Science', 'Artificial Intelligence', 'Machine Learning', 'Deep Learning', 'Data Visualisation']",https://www.hellowork.com/fr-fr/emplois/59415850.html,,['Other']
Global Category Leader - Castings Gears Raw Materials,Bobst,Bron,69,CDI,Onsite,Technology,2024-12-22,7.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/54819471.html,,['Other']
Lead Data Scientist,Carrefour,Massy,91,CDI,Hybrid,Commerce,2024-12-17,8.0,5.0,,,,"['Python', 'SQL', 'Spark', 'GCP', 'AWS', 'Azure']","['Machine Learning', 'Data Engineering', 'Data Analysis', 'Dashboarding', 'Predictive Modeling']",https://www.hellowork.com/fr-fr/emplois/58394407.html,,['Data Scientist']
Data Engineer,Norgay IT & Digital Services,Nantes,44,CDI,Hybrid,Technology,2024-12-20,3.0,5.0,40000.0,50000.0,True,"['ELT', 'VERTICA', 'SQL', 'Power Designer', 'QCHP']","['Data Engineering', 'Datamarts', 'Data Modeling', 'Data Analysis', 'ETL']",https://www.hellowork.com/fr-fr/emplois/56032361.html,45000.0,['Data Engineer']
Chef de Projet Data,Virbac,Carros,06,CDI,Onsite,Pharmaceuticals,2024-12-11,5.0,5.0,,,,"['Talend', 'SSIS', 'Snowflake', 'SQL', 'Python', 'Power BI', 'Tableau', 'Git']",,https://www.hellowork.com/fr-fr/emplois/56936748.html,,['Project Manager (Data)']
Consultant Sénior Data Strategy,Forvis Mazars,Courbevoie,92,CDI,Hybrid,Technology,2024-12-01,7.0,5.0,55000.0,75000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/57728981.html,65000.0,"['Data Governance & Quality', 'Project Manager (Data)']"
Head Of Data - Short-Term Contract,Papernest,Paris,75,CDI,Hybrid,Technology,2024-12-15,6.0,5.0,,,,"['Python', 'SQL', 'AWS', 'GCP', 'BigQuery']",,https://www.hellowork.com/fr-fr/emplois/59509143.html,,['Project Manager (Data)']
Senior Data Analyst Deals M&A CDI,PwC,Neuilly-sur-Seine,92,CDI,Hybrid,Technology,2024-12-16,,5.0,,,,"['Excel', 'Power Query', 'Power Pivot', 'Power BI', 'Tableau', 'Alteryx']","['Data Analytics', 'M&A', 'Performance Analysis', 'Data Visualization', 'Predictive Analysis']",https://www.hellowork.com/fr-fr/emplois/59516380.html,,['Data Analyst']
Mdm Business Data Analyst & Support,Servier,Suresnes,92,CDI,Hybrid,Pharmaceuticals,2024-11-23,,5.0,,,True,"['Power BI', 'SAP', 'SQL']","['Data Management', 'Data Analysis', 'Reporting']",https://www.hellowork.com/fr-fr/emplois/52355361.html,,['Data Analyst']
Leader Actuariat,Onepoint,Paris,75,CDI,Hybrid,Technology,2024-12-06,7.0,,,,,[],"['M&A', 'Data Science', 'ALM', 'AI', 'Digitalization']",https://www.hellowork.com/fr-fr/emplois/52946306.html,,['Other']
Consultant Manufacturing Energie & Utilities,Wavestone,Paris,75,CDI,Onsite,,2024-12-20,,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58494849.html,,['Other']
Développeur C# .Net - Fintech Spécialisée en Assurance,Silkhom,Lyon,69,CDI,Hybrid,,2024-12-17,4.0,5.0,44000.0,50000.0,True,"['C#', '.NET Core', 'Angular 14-16', 'SQLServer']",,https://www.hellowork.com/fr-fr/emplois/59573929.html,47000.0,['Other']
Data Scientist,AUSTRAL ENERGIE,Saint-Louis,68,CDI,Hybrid,Energy,2024-12-19,3.0,5.0,,,,"['Python', 'R', 'SQL', 'Tableau', 'Power BI']","['ETL', 'Data Warehouse', 'Machine Learning', 'Predictive Modeling', 'Data Analysis']",https://www.hellowork.com/fr-fr/emplois/59704756.html,,['Data Scientist']
Human Resources Director,HM.Clause - Groupe Limagrain,Valence,26,CDI,Hybrid,Agro-food,2024-11-22,10.0,5.0,34800.0,50000.0,True,"['Word', 'Excel', 'PowerPoint']","['Talent Management', 'Diversity and Inclusion', 'Organizational Effectiveness', 'Employee Engagement']",https://www.hellowork.com/fr-fr/emplois/58663277.html,42400.0,['Other']
Data Engineer C#,Unlck Recrutement,Valbonne,06,CDI,Hybrid,Technology,2024-12-05,1.0,5.0,36000.0,48000.0,True,"['C#', '.NET', 'Microsoft Azure', 'SQL']",,https://www.hellowork.com/fr-fr/emplois/56713319.html,42000.0,['Data Engineer']
Ingénieur Données Aéronautiques,Transavia,Orly,94,CDI,Onsite,Transport,2024-12-21,1.0,5.0,,,,['TRAX'],,https://www.hellowork.com/fr-fr/emplois/58595577.html,,['Data Engineer']
Analyste Data,Celad,Dijon,21,CDI,Hybrid,Technology,2024-12-04,2.0,5.0,,,,"['SQL', 'Semarchy', 'ODI', 'Talend', 'Git']",,https://www.hellowork.com/fr-fr/emplois/59131478.html,,['Data Analyst']
Data Scientist,CGI Finance,Marcq-en-Barœul,59,CDI,Hybrid,,2024-11-27,,5.0,38000.0,50000.0,True,"['SAS', 'R', 'Python']",['Machine Learning'],https://www.hellowork.com/fr-fr/emplois/58815273.html,44000.0,['Data Scientist']
Post-Doctorat en E-Learning Spontané à Partir de Données Hétérogènes Web,IMT Atlantique,Brest,29,CDD,Hybrid,Education,2024-12-05,7.0,5.0,,,,['Python'],"['E-Learning', 'Natural Language Processing', 'Cognitive Sciences']",https://www.hellowork.com/fr-fr/emplois/57139720.html,,[]
Ingénieur Data Ops,Matmut,Rouen,76,CDI,Hybrid,,2024-11-24,5.0,5.0,50000.0,50000.0,True,"['Google Cloud Plate-forme', 'Kubernetes', 'Terraform', 'Linux', 'Python', 'Powershell', 'bash', 'SQL']","['DataOps', 'BigData', 'DataScience', 'DEVOPS', 'FINOPS']",https://www.hellowork.com/fr-fr/emplois/57440951.html,50000.0,"['Data Engineer', 'Project Manager (Data)']"
Data Architect,Safran,Vélizy-Villacoublay,78,CDI,Hybrid,Aerospace,2024-12-17,7.0,5.0,,,,"['SQL', 'NoSQL', 'Amazon Web Services', 'EDI', 'API', 'ETL']","['Data Governance', 'Data Modeling', 'Data Processing', 'Cloud Computing', 'Agile']",https://www.hellowork.com/fr-fr/emplois/54664774.html,,['Data Engineer']
Data Ingénieur,Alteca,Lille,59,CDI,Hybrid,Technology,2024-12-10,4.0,5.0,,,,"['Power BI', 'Talend', 'Kibana', 'Grafana', 'Hadoop', 'MongoDB', 'ElasticSearch', 'Kafka', 'Spark', 'GCP', 'Azure', 'AWS']","['Big Data', 'ML', 'DL', 'Agile', 'IA']",https://www.hellowork.com/fr-fr/emplois/56854218.html,,['Data Engineer']
Responsable de Domaine Si Data Analytics,TDF Conseil,Haguenau,67,CDI,Hybrid,,2024-12-09,5.0,5.0,65000.0,80000.0,True,"['PowerBI', 'cloud Azure', 'SSIS', 'data factory']",,https://www.hellowork.com/fr-fr/emplois/16782289.html,72500.0,"['Data Analyst', 'Project Manager (Data)']"
Chef de Projet Informatique Business Intelligence,Grand Frais Epicerie,Saint-Priest,69,CDI,Onsite,Commerce,2024-12-16,5.0,5.0,40000.0,50000.0,True,"['Cognos BI', 'SAGE X3', 'GOLD', 'REFLEX WMS', 'AZAP']",,https://www.hellowork.com/fr-fr/emplois/57095269.html,45000.0,"['Data Analyst', 'Project Manager (Data)']"
Leader Technique Data - Informatica Idmc - Dcoe France,Sopra Steria,Courbevoie,92,CDI,Hybrid,Technology,2024-12-05,3.0,5.0,,,,['Informatica'],"['Data Management', 'Data Governance', 'Data Quality', 'Cloud Data Integration', 'ETL']",https://www.hellowork.com/fr-fr/emplois/59163798.html,,"['Data Engineer', 'Project Manager (Data)']"
Consultant Senior Data & Bi,Adsearch,Rennes,35,CDI,Hybrid,,2024-12-14,3.0,5.0,40000.0,50000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/59497154.html,45000.0,"['Data Analyst', 'Project Manager (Data)']"
HSE Design Engineer,Abylsen,Madrid,,CDI,Onsite,Technology,2024-12-05,1.0,5.0,34000.0,42000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/59155559.html,38000.0,['Other']
Contrôleur Financier Groupe - Secteur de l'Energie,Michael Page,Digne-les-Bains,04,CDI,Onsite,,2024-12-19,1.0,5.0,47000.0,55000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/59695926.html,51000.0,['Other']
Product Manager,Joko,Paris,75,CDI,Hybrid,Technology,2024-12-14,2.0,5.0,,,,['Large Language Models'],"['Product Management', 'Mobile Apps', 'Consumer Experience', 'User Acquisition', 'Data-Driven Decision Making']",https://www.hellowork.com/fr-fr/emplois/58275613.html,,['Other']
Chargé de Projets en Intelligence Artificielle Machine Learning,Limagrain Europe,Chappes,63,CDD,Hybrid,Agriculture,2024-12-18,3.0,5.0,34000.0,49000.0,True,"['Python', 'PyTorch', 'Tensorflow', 'Keras']","['Machine Learning', 'Deep Learning', 'Genomic Prediction', 'Data Analytics']",https://www.hellowork.com/fr-fr/emplois/59671547.html,41500.0,"['Data Scientist', 'Project Manager (Data)']"
Ingénieur Analyste de Données,Fédération Hospitalière de France,Bordeaux,33,CDI,Hybrid,Health,2024-12-09,,5.0,,,,"['BusinessObjects', 'SQL Server Reporting Services', 'TimeTonic']",,https://www.hellowork.com/fr-fr/emplois/58089542.html,,"['Data Analyst', 'Data Engineer']"
Analyste Fp&A Région,Taylor River,Levallois-Perret,92,CDI,Remote,,2024-12-06,4.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/52972412.html,,['Data Analyst']
Manager,Fed Group,Paris,75,CDI,Hybrid,,2024-11-22,3.0,5.0,44000.0,45000.0,True,['Salesforce'],,https://www.hellowork.com/fr-fr/emplois/58662788.html,44500.0,['Other']
Insurance Marketing Intern,Wakam,Paris,75,CDI,Remote,,2024-11-29,0.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/58931974.html,,['Other']
Senior Talent Acquisition Specialist,Mirakl,Paris,75,CDI,Hybrid,Technology,2024-12-14,5.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59502130.html,,['Other']
Chargé d'Études Exploitation Ferroviaire,RATP,Paris,75,CDI,Hybrid,Transport,2024-12-17,2.0,5.0,44000.0,45000.0,True,"['Python', 'Excel VBA']",,https://www.hellowork.com/fr-fr/emplois/59634824.html,44500.0,['Other']
Senior Manager Developer Relations,LEDGER,Paris,75,CDI,Hybrid,Technology,2024-12-05,10.0,,,,,[],"['Developer Relations', 'Community Management', 'Blockchain', 'Technical Education', 'Content Marketing']",https://www.hellowork.com/fr-fr/emplois/59171710.html,,['Other']
Assistant Comptable,FITECO,Saint-Avertin,37,CDI,Hybrid,IT,2024-12-09,,2.0,24500.0,27500.0,True,"['SAGE', 'COALA']",,https://www.hellowork.com/fr-fr/emplois/59284814.html,26000.0,['Other']
Business Insights & Performance Manager,NESTLÉ,Issy-les-Moulineaux,92,CDI,Hybrid,Agro-food,2024-11-30,8.0,5.0,,,,"['Nielsen', 'PowerBI', 'Tableau']","['FMCG', 'Market Intelligence', 'Data Analytics', 'Business Insights', 'Performance Metrics']",https://www.hellowork.com/fr-fr/emplois/58974943.html,,"['Data Analyst', 'Project Manager (Data)']"
Senior Machine Learning Engineer,Younited Credit,Paris,75,CDI,Hybrid,,2024-12-04,5.0,5.0,,,,"['Python', 'PyTorch', 'scikit-learn', 'Google Cloud Platform', 'Docker']","['MLOPS', 'CI/CD', 'Generative AI']",https://www.hellowork.com/fr-fr/emplois/59139019.html,,['Data Scientist']
